b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,66,1780,0.00042438507080078,11.202338474,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,67,1605,0.00038266181945801,11.351642418,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,68,1432,0.00034141540527344,11.516184223,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,69,1266,0.00030183792114258,11.693938311,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,70,1109,0.00026440620422363,11.884956350,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,71,982,0.00023412704467773,12.060420786,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,72,876,0.00020885467529297,12.225212940,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,73,779,0.00018572807312012,12.394520482,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,74,697,0.00016617774963379,12.554985154,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,75,602,0.00014352798461914,12.766380323,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,76,537,0.00012803077697754,12.931221722,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,77,449,0.00010704994201660,13.189428365,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,78,352,0.00008392333984375,13.540568381,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,79,268,0.00006389617919922,13.933910810,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,80,202,0.00004816055297852,14.341788517,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,81,161,0.00003838539123535,14.669083122,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,82,131,0.00003123283386230,14.966576998,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,83,116,0.00002765655517578,15.142019005,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,84,95,0.00002264976501465,15.430144392,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,85,81,0.00001931190490723,15.660149997,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,86,76,0.00001811981201172,15.752072487,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,87,72,0.00001716613769531,15.830074999,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,88,55,0.00001311302185059,16.218640286,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,89,42,0.00001001358032227,16.607682577,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,90,30,0.00000715255737305,17.093109404,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,91,23,0.00000548362731934,17.476438044,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,92,11,0.00000262260437012,18.540568381,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,93,6,0.00000143051147461,19.415037499,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,94,1,0.00000023841857910,22.000000000,legacy-root-lane,access-plus-rate-deterministic,2,3
2,3,1024,1048576,4194304,cycle,os-getrandom,random-old-and-new-paths,insertion,95,0,0.00000000000000000,inf,legacy-root-lane,access-plus-rate-deterministic,2,3
