b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,17,2112,0.00201416015625000,8.955605881,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,18,1679,0.00160121917724609,9.286613485,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,19,1276,0.00121688842773438,9.682587386,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,20,947,0.00090312957763672,10.112779385,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,21,723,0.00068950653076172,10.502148163,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,22,545,0.00051975250244141,10.909887580,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,23,411,0.00039196014404297,11.317005416,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,24,305,0.00029087066650391,11.747334568,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,25,218,0.00020790100097656,12.231815675,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,26,121,0.00011539459228516,13.081136763,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,27,65,0.00006198883056641,13.977632187,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,28,37,0.00003528594970703,14.790546634,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,29,29,0.00002765655517578,15.142019005,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,30,22,0.00002098083496094,15.540568381,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,31,14,0.00001335144042969,16.192645078,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,32,8,0.00000762939453125,17.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,33,4,0.00000381469726562,18.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,34,1,0.00000095367431641,20.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,post,35,0,0.00000000000000000,inf,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,1,872956,0.83251571655273438,0.264450587,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,2,497258,0.47422218322753906,1.076364944,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,3,276750,0.26392936706542969,1.921776209,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,4,161537,0.15405368804931641,2.698494874,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,5,98890,0.09430885314941406,3.406462981,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,6,63494,0.06055259704589844,4.045667353,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,7,42391,0.04042720794677734,4.628529621,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,8,29114,0.02776527404785156,5.170574554,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,9,20558,0.01960563659667969,5.672587703,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,10,14660,0.01398086547851562,6.160402517,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,11,10643,0.01014995574951172,6.622382752,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,12,7858,0.00749397277832031,7.060053548,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,13,6019,0.00574016571044922,7.444691899,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,14,4699,0.00448131561279297,7.801861948,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,15,3751,0.00357723236083984,8.126940452,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,16,3070,0.00292778015136719,8.415977060,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,17,2563,0.00244426727294922,8.676382237,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,18,2112,0.00201416015625000,8.955605881,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,19,1679,0.00160121917724609,9.286613485,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,20,1276,0.00121688842773438,9.682587386,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,21,947,0.00090312957763672,10.112779385,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,22,723,0.00068950653076172,10.502148163,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,23,545,0.00051975250244141,10.909887580,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,24,411,0.00039196014404297,11.317005416,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,25,305,0.00029087066650391,11.747334568,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,26,218,0.00020790100097656,12.231815675,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,27,121,0.00011539459228516,13.081136763,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,28,65,0.00006198883056641,13.977632187,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,29,37,0.00003528594970703,14.790546634,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,30,29,0.00002765655517578,15.142019005,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,31,22,0.00002098083496094,15.540568381,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,32,14,0.00001335144042969,16.192645078,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,33,8,0.00000762939453125,17.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,34,4,0.00000381469726562,18.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,35,1,0.00000095367431641,20.000000000,fixed,2
2,1,5,65536,2097152,1048576,cycle,5,shared,os-getrandom,random-old-and-new-paths,insertion,36,0,0.00000000000000000,inf,fixed,2
