b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,15,151,0.00014400482177734,12.761595261
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,16,79,0.00007534027099609,13.696219252
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,17,46,0.00004386901855469,14.476438044
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,18,26,0.00002479553222656,15.299560282
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,19,16,0.00001525878906250,16.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,20,10,0.00000953674316406,16.678071905
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,21,4,0.00000381469726562,18.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,22,2,0.00000190734863281,19.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,post,23,0,0.00000000000000000,inf
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,0,1048576,1.00000000000000000,-0.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,1,1029127,0.98145198822021484,0.027010401
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,2,909965,0.86781024932861328,0.204548470
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,3,675030,0.64375877380371094,0.635407905
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,4,432585,0.41254520416259766,1.277375885
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,5,252221,0.24053668975830078,2.055671126
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,6,138889,0.13245487213134766,2.916427183
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,7,73833,0.07041263580322266,3.828021841
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,8,38485,0.03670215606689453,4.767991373
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,9,19827,0.01890850067138672,5.724821219
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,10,10099,0.00963115692138672,6.698075176
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,11,5177,0.00493717193603516,7.662099397
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,12,2611,0.00249004364013672,8.649613258
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,13,1327,0.00126552581787109,9.626047345
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,14,648,0.00061798095703125,10.660149997
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,15,310,0.00029563903808594,11.723875595
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,16,151,0.00014400482177734,12.761595261
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,17,79,0.00007534027099609,13.696219252
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,18,46,0.00004386901855469,14.476438044
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,19,26,0.00002479553222656,15.299560282
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,20,16,0.00001525878906250,16.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,21,10,0.00000953674316406,16.678071905
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,22,4,0.00000381469726562,18.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,23,2,0.00000190734863281,19.000000000
4,5,3,1048576,2097152,1048576,cycle,15,shared,os-getrandom,random-old-and-new-paths,insertion,24,0,0.00000000000000000,inf
