b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,13,611,0.00058269500732422,10.744971430
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,14,292,0.00027847290039062,11.810175441
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,15,144,0.00013732910156250,12.830074999
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,16,81,0.00007724761962891,13.660149997
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,17,44,0.00004196166992188,14.540568381
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,18,32,0.00003051757812500,15.000000000
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,19,21,0.00002002716064453,15.607682577
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,20,15,0.00001430511474609,16.093109404
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,21,8,0.00000762939453125,17.000000000
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,22,3,0.00000286102294922,18.415037499
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,23,2,0.00000190734863281,19.000000000
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,24,1,0.00000095367431641,20.000000000
4,4,4,4096,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,25,0,0.00000000000000000,inf
