b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,12,1206,0.00115013122558594,9.763985808
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,13,546,0.00052070617675781,10.907242859
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,14,243,0.00023174285888672,12.075187496
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,15,102,0.00009727478027344,13.327574658
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,16,53,0.00005054473876953,14.272079545
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,17,31,0.00002956390380859,15.045803690
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,18,19,0.00001811981201172,15.752072487
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,19,8,0.00000762939453125,17.000000000
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,20,6,0.00000572204589844,17.415037499
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,21,2,0.00000190734863281,19.000000000
4,4,4,16384,2097152,1048576,cycle,16,shared,os-getrandom,random-old-and-new-paths,insertion,22,0,0.00000000000000000,inf
