b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,5,63795,0.06083965301513672,4.038844265
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,6,35148,0.03351974487304688,4.898845021
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,7,19676,0.01876449584960938,5.735850660
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,8,11191,0.01067256927490234,6.549948663
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,9,6470,0.00617027282714844,7.340450003
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,10,3720,0.00354766845703125,8.138913094
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,11,2156,0.00205612182617188,8.925858537
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,12,1226,0.00116920471191406,9.740256736
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,13,680,0.00064849853515625,10.590609064
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,14,399,0.00038051605224609,11.359755064
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,15,228,0.00021743774414062,12.167109986
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,16,133,0.00012683868408203,12.944717564
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,17,59,0.00005626678466797,14.117356951
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,18,20,0.00001907348632812,15.678071905
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,19,6,0.00000572204589844,17.415037499
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,20,2,0.00000190734863281,19.000000000
2,3,2,1048576,2097152,1048576,cycle,6,shared,os-getrandom,random-old-and-new-paths,insertion,21,0,0.00000000000000000,inf
